franchise,name,IGN_rating,IGN_title,IGN_link,Gamespot_rating,Gamespot_title,Gamespot_link,Game_Rant_rating,Game_Rant_title,Game_Rant_link,PC_Gamer_rating,PC_Gamer_title,PC_Gamer_link,IGN_text,Gamespot_text,Game_Rant_text,PC_Gamer_text,Average_Score,Verdict_Sum,IGN_visited,Gamespot_visited,Game_Rant_visited,PC_Gamer_visited,rating_count
Namco Museum,Namco Museum Remix,5.0,Namco Museum Remix Review - IGN,https://www.ign.com/articles/2007/11/14/namco-museum-remix-review,,Namco Museum Remix Review for Wii: - GameFAQs,https://gamefaqs.gamespot.com/wii/939606-namco-museum-remix/reviews/144378,,,,,,,"Namco Museum Remix is simply a good idea gone bad.  We certainly see the appeal of taking older titles and giving them gameplay upgrades for the Wii hardware, but the choice in titles – both remixed and retro – leaves a ton to be desired, and in the end you’re left with a compilation of five remade classics and nine retro ones, with two titles in each respective category actually being worth any cash at all.  It’s obvious that some effort went into putting this package together, as the interface, level hub, and overall presentation of the game is fleshed out with bright tones, cheery music, and a decent style, but the depth just isn’t there.  If a few of these remixed titles were on Wii Ware we’d have no problem dropping a few bucks for the ones that appealed to us.  As it stands, there’s no reason anyone should be dropping $40 on a package made up of just a few decent titles.  If companies like Namco want to compete with the nearing onslaught of on-demand downloadable content, these compilations will need to deliver like never before, and Namco Museum Remix is about as far from doing that as possible.",-,-,-,5.0,"Namco Museum Remix is simply a good idea gone bad. We certainly see the appeal of taking older titles and giving them gameplay upgrades for the Wii hardware, but the choice in titles – both remixed and retro – leaves a ton to be desired. There's no reason anyone should be dropping $40 on a package made up of just a few decent titles.",1,1,1,1,1
Namco Museum,Namco Museum Vol.1,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Namco Museum,Namco Museum Vol.2,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Namco Museum,Namco Museum Vol.3,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Namco Museum,Namco Museum Vol.4,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Namco Museum,Namco Museum Vol.5,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Namco Museum,Namco Museum: Virtual Arcade,6.5,Namco Museum: Virtual Arcade Review - IGN,https://www.ign.com/articles/2008/11/06/namco-museum-virtual-arcade-review,7.5,Namco Museum Virtual Arcade Review - GameSpot,https://www.gamespot.com/reviews/namco-museum-virtual-arcade-review/1900-6201531/,,,,,,,"If you haven't yet downloaded Pac-Man C.E., Galaga Legions, Dig Dug or some of the other top-notch Namco XBLA offerings, Namco Museum Virtual Arcade is well worth the budget price tag. All the company’s XBLA games are here at a discount, and most are worth dealing with the awkward menu system. There are a few other classic games worth having here too, but many of the best have already been released in past compilations. If you already have these XBLA games or have access to Xbox Live, skip this one, though. The retro games along aren't worth the purchase.",Includes the best Namco arcade games. Lots of variety. Contains many obscure games that people may have never played before.. Too much Pac-Man. Needlessly complicated menu layout makes playing some games a chore.. ,-,-,7.0,"Namco Museum Virtual Arcade is well worth the budget price tag. All the company’s XBLA games are here at a discount, and most are worth dealing with the awkward menu system. Too much Pac-Man. Needlessly complicated menu layout makes playing some games a chore.",1,1,1,1,2
Paws & Claws,Paws & Claws Pet Vet: Australian Adventures,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Paws & Claws,Paws & Claws: Pet Vet,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Paws & Claws,Paws & Claws: Pet Vet 2,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Paws & Claws,Paws & Claws: Pet Resort,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Paws & Claws,Paws & Claws: Dogs & Cats Best Friends,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Paws & Claws,Paws & Claws: Marine Rescue,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Paws & Claws,Paws & Claws: Pampered Pets,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Paws & Claws,Paws & Claws: Pampered Pets 2,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Paws & Claws,Paws & Claws: Regal Resort,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Phoenix Wright,Phoenix Wright: Ace Attorney - Dual Destinies,7.2,Phoenix Wright: Ace Attorney - Dual Destinies Review - IGN,https://www.ign.com/articles/2013/10/24/phoenix-wright-ace-attorney-dual-destinies-review,8.0,Phoenix Wright: Ace Attorney - Dual Destinies Review,https://www.gamespot.com/reviews/phoenix-wright-ace-attorney-dual-destinies-review/1900-6415498/,,,,,,,"Phoenix Wright: Ace Attorney - Dual Destinies won’t change anybody’s minds about the series’ brand of narrative-heavy, gameplay-light adventuring, but longtime fans will be thrilled by the full docket of goofy legal twists and turns and fun characters. It’s an acquired taste, but one that can be savored in its gorgeous debut on 3DS.",Interesting exploration of the nature of truth. Discovering the motive of the culprit is empowering. Smart writing expertly balances thoughtful and silly. n/a. ,-,-,7.6,"Phoenix Wright: Ace Attorney - Dual Destinies won’t change anybody’s minds about the series’ brand of narrative-heavy, gameplay-light adventuring. Smart writing expertly balances thoughtful and silly.",1,1,1,1,2
Phoenix Wright,Phoenix Wright: Ace Attorney - Justice for All,,,,,Phoenix Wright: Ace Attorney - Justice for All - Review,https://gamefaqs.gamespot.com/wii/980070-phoenix-wright-ace-attorney-justice-for-all/reviews/119300,,,,,,,-,-,-,-,,,1,1,1,1,0
Phoenix Wright,Phoenix Wright: Ace Attorney - Trials and Tribulations,,,,,Phoenix Wright: Ace Attorney - Trials and Tribulations - Review,https://gamefaqs.gamespot.com/ds/939065-phoenix-wright-ace-attorney-trials-and-tribulations/reviews/136286,,,,,,,-,-,-,-,,,1,1,1,1,0
Phoenix Wright,Phoenix Wright: Ace Attorney Trilogy,7.5,Phoenix Wright: Ace Attorney Trilogy Review - IGN,https://www.ign.com/articles/2019/04/09/phoenix-wright-ace-attorney-trilogy-review,7.0,Phoenix Wright: Ace Attorney Trilogy Review - GameSpot,https://www.gamespot.com/reviews/phoenix-wright-ace-attorney-trilogy-review/1900-6415986/,,,,8.3,Phoenix Wright: Ace Attorney Trilogy review | PC Gamer,https://www.pcgamer.com/phoenix-wright-ace-attorney-trilogy-review/,"If you’ve never experienced them before, then Phoenix Wright: Ace Attorney Trilogy is an entertainingly compelling collection of courtroom-based visual novels with excellent writing and colourful characters who help paper over game mechanics that can at times be overly rigid and illogical. However, if you’ve already played these games – perhaps even more than once already – then there’s very little incentive to take this collection into your custody.","Cleaner, wider visuals than ever before. Gameplay still holds up after all this time. Immense amount of play for a good price. Still the best bad puns in all gaming. Many solutions still far more obtuse than necessary. DS-exclusive case in the first game shows ingenuity the  other two games don't. Collection highlights lack of diverse casetypes in the trilogy. ",-,Just what a visual novel should be—fun characters and the rush of solving mysteries make you eager to keep going.,7.6,"Phoenix Wright: Ace Attorney Trilogy is an entertainingly compelling collection of courtroom-based visual novels. Cleaner, wider visuals than ever before. Immense amount of play for a good price. Still the best bad puns in all gaming.",1,1,1,1,3
Phoenix Wright,Phoenix Wright: Ace Attorney,,,,8.8,Phoenix Wright: Ace Attorney Review - GameSpot,https://www.gamespot.com/reviews/phoenix-wright-ace-attorney-review/1900-6135422/,,,,,,,-,Unique and colorful game. Excellent presentation. Flawless sound effects. Great use of the DS microphone and touch screen. Fun adventure elements. Sometimes a bit linear. Legal inaccuracies occasionally frustrating. ,-,-,8.8,Flawless sound effects. Great use of the DS microphone and touch screen. Fun adventure elements. Sometimes a bit linear. Legal inaccuracies occasionally frustrating.,1,1,1,1,1
Phoenix Wright,Phoenix Wright: Revived Turnabout,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Pirates of the,Pirates of Black Cove Gold,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Pirates of the,Pirates of Black Cove,5.5,Pirates of Black Cove Review - IGN,https://www.ign.com/articles/2011/08/17/pirates-of-black-cove-review,3.5,Pirates of Black Cove Review - GameSpot,https://www.gamespot.com/reviews/pirates-of-black-cove-review/1900-6327041/,,,,,,,"Aside from its uninspired combat and limited scope, Pirates of Black Cove is an endearing game at times. I wanted to love it, and kept diving back in hoping that something would click. It didn’t. The hokey character dialogue and D-list voice acting grew on me, and the vibrant vistas in the sprawling world map’s oceanic terrain are beautiful. It’s too bad so many other areas of the game sputter and flop like a beached whale. This pirating RTS adventure hints at depth and promise but just doesn’t deliver.","The visuals, music, and voice-overs are charming and fun. Pirate jokes are good for a laugh, at first. Tons of bugs. Long stretches of nothing. Land combat requires no thought whatsoever. Awful pathfinding, AI, and collision detection. ",-,-,4.5,"The visuals, music, and voice-overs are charming and fun. Land combat requires no thought whatsoever. Awful pathfinding, AI, and collision detection. Tons of bugs.",1,1,1,1,2
Pirates of the,Pirates of the Caribbean: At World's End,6.5,Pirates of the Caribbean: At World's End Review - IGN,https://www.ign.com/articles/2007/06/19/pirates-of-the-caribbean-at-worlds-end-review,6.0,Pirates of the Caribbean: At World's End Review - GameSpot,https://www.gamespot.com/reviews/pirates-of-the-caribbean-at-worlds-end-review/1900-6171508/,,,,,,,"Pirates of the Caribbean may not be the most original or fine-tuned title out there for PSP, but as a licensed pairing with the third movie the game still serves its purpose, as the design combines the age-old art of action titles with the music, presentation, and characters of Pirates of the Caribbean. At no time during our adventure we’re our minds collectively blown, but there were certainly high points during the game, making it worthy for a rental or used purchase. The PSP version stands up to its PS2 counterpart nicely, dropping only a few of the finer textures and some more subtle animation in the process.  On the gameplay side, Pirates is virtually unchanged, though you’ll need to sacrifice the “Challenge Mode” for 2-4 player Ad Hoc and game sharing with versions of poker, hearts, and pirate’s dice.  Still, the PSP version offers nearly as much content as the other titles available, and keeps the experience in tact.  Just be sure to check your brain at the door, as it makes solid use of an existing action template, but innovates very little in the process.",Character likenesses are spot-on. Finishing moves are kind of fun. Does a decent job of matching the look and feel of the movies. Basic combat is dreadfully boring. Mission objectives are uninteresting. All the playable characters play the same way. Frame rate is lousy. Sixaxis controls are lame. ,-,-,6.25,The PSP version stands up to its PS2 counterpart nicely. Character likenesses are spot-on. Finishing moves are kind of fun. Basic combat is dreadfully boring. Mission objectives are uninteresting. Sixaxis controls are lame. Frame rate is lousy.,1,1,1,1,2
Pirates of the,Pirates of the Caribbean: Dead Man's Chest,7.0,Pirates of the Caribbean: Dead Man's Chest Review - IGN,https://www.ign.com/articles/2006/09/20/pirates-of-the-caribbean-dead-mans-chest-review,6.6,Pirates of the Caribbean: Dead Man's Chest Review - GameSpot,https://www.gamespot.com/reviews/pirates-of-the-caribbean-dead-mans-chest-review/1900-6154184/,,,,,,,"Pirates of the Caribbean: Dead Man's Chest is one of the better license games we've played, and one of the best license games of the summer. Pirates is a lot like that saucy wench in the local tavern. She looks nice, and sounds lovely, but playing with her is an ordeal of getting knocked around and poked with sharp objects (Okay my pirate similes suck). Pirates isn't going to last the average player very long, and unless they have an itching to sail the open sea, or have a Johnny Depp fetish that knows no bounds, they probably won¿t want to keep playing it for a long time. However, for the younger fans of the film, it's worth a go. It's certainly less painful than the last Pirates game.",Rousing Hans Zimmer score. multiplayer naval battles surprisingly fun. Swordplay is shallow and repetitive. controls are too imprecise for platforming sections. endgame structure can make for tedious backtracking. ,-,-,6.8,Pirates of the Caribbean: Dead Man's Chest is one of the better license games we've played. Swordplay is shallow and repetitive. controls are too imprecise for platforming sections. endgame structure can make for tedious backtracking.,1,1,1,1,2
Pirates of the,Pirates of the Caribbean: The Legend of Jack Sparrow,5.0,Pirates of the Caribbean: The Legend of Jack Sparrow Review,https://www.ign.com/articles/2006/08/02/pirates-of-the-caribbean-the-legend-of-jack-sparrow-review,6.2,Pirates of the Caribbean: The Legend of Jack Sparrow Review,https://www.gamespot.com/reviews/pirates-of-the-caribbean-the-legend-of-jack-sparro/1900-6153420/,,,,,,,"To sum up, The Legend of Jack Sparrow has all the right parts, but none of them gel together well. The swordplay never truly excites, while the puzzles and enemies never rise above mediocrity. The game doesn't look very good for a PC title, but fans of the action genre will need to look elsewhere for carnage on the high seas.","Johnny Depp provides Captain Jack Sparrow's voice. makes clever use of Jack's rose-tinted memory. Swordplay is sloppy, repetitive. enemies don't put up much of a fight. visuals look dated. ",-,-,5.6,"The Legend of Jack Sparrow has all the right parts, but none of them gel together well. The game doesn't look very good for a PC title, but fans of the action genre will need to look elsewhere for carnage on the high seas.",1,1,1,1,2
Pirates of the,Pirates of the Caribbean,7.5,Pirates of the Caribbean Review - IGN,https://www.ign.com/articles/2003/07/03/pirates-of-the-caribbean-review,7.6,Pirates of the Caribbean Review - GameSpot,https://www.gamespot.com/reviews/pirates-of-the-caribbean-review/1900-6071238/,,,,,,,"The combat on the high seas and the essence of the fact that this is a pirate RPG really help redeem Pirates of the Caribbean and all of its problems. Any other game with this many technical issues would be buried and forgotten about. But for role playing Xbox owners, there's a little bit of treasure here worth finding. Setting sail with your own fleet of ships armed to the teeth and loaded with contraband while looking to board and loot Her Majesty's finest is satisfying here. Slowly walking around town to talk to hundreds of people who rarely have new info to offer is not so satisfying. 

If you're looking at this as fan of the movie or of Johnnie Depp, then go ahead and skip PotC. If you've been jonesing for a traditional RPG since Morrowind came out, adjust your expectations for this pirate game and give it a shot.",N/A. . ,-,-,7.55,"If you're looking at this as fan of the movie or of Johnnie Depp, then go ahead and skip PotC. If you've been jonesing for a traditional RPG since Morrowind came out, adjust your expectations for this pirate game and give it a shot.",1,1,1,1,2
Power Rangers,Power Rangers Double Pack,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Power Rangers,Power Rangers: Dino Thunder,4.5,Power Rangers: Dino Thunder Review - IGN,https://www.ign.com/articles/2004/10/05/power-rangers-dino-thunder-review,,Power Rangers: Dino Thunder - Review - GameFAQs,https://gamefaqs.gamespot.com/gba/920581-power-rangers-dino-thunder/reviews/92265,,,,,,,"It’s clear Power Rangers: Dino Thunder will only attract young fans of the television show. Dino Thunder’s overall lack of depth, difficulty and graphical pizzazz will forever delegate it to your little brother’s (or sister’s) game shelf. Parents should pick it up if they want to a game easy enough for their little kids. Hey, if 19 bucks will buy silence and peace of mind for weary parents, it’s quite a steal.",-,-,-,4.5,"It's clear Power Rangers: Dino Thunder will only attract young fans of the television show. The game's overall lack of depth, difficulty and graphical pizzazz will forever delegate it to your little brother's (or sister's) game shelf.",1,1,1,1,1
Power Rangers,Power Rangers: Ninja Storm,,,,,Power Rangers: Ninja Storm - Review - GameFAQs,https://gamefaqs.gamespot.com/gba/914960-power-rangers-ninja-storm/reviews/70647,,,,,,,-,-,-,-,,,1,1,1,1,0
Power Rangers,Power Rangers: S.P.D.,,,,,Power Rangers S.P.D. Review for Game Boy Advance: - GameFAQs,https://gamefaqs.gamespot.com/gba/929412-power-rangers-spd/reviews/101099,,,,,,,-,-,-,-,,,1,1,1,1,0
Power Rangers,Power Rangers: Super Legends,4.0,Power Rangers: Super Legends Review - IGN,https://www.ign.com/articles/2007/11/06/power-rangers-super-legends-review,,,,,,,,,,"Nobody needs this game. There are plenty of great action platformers to be picked up instead on the DS and GBA. Unfortunately, Power Rangers fans will have to continue waiting for a decent handheld rendition of the series. Even for longtime Power Rangers fans, this game is too ugly and poorly thrown-together to recommend. Dipping into a decade and a half of Power Rangers characters and mythology is a fun idea, but its not worth trudging through this sorry excuse for a game for it. Hopefully Disney Interactive will learn from it mistakes and require a little more polish and quality control in the next Power Rangers handheld release.",-,-,-,4.0,"Even for longtime Power Rangers fans, this game is too ugly and poorly thrown-together to recommend. Dipping into a decade and a half of Power Rangers characters and mythology is a fun idea, but it's not worth trudging through this sorry excuse for a game.",1,1,1,1,1
Power Rangers,Power Rangers: Time Force,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Power Rangers,Power Rangers: Wild Force,,,,,Power Rangers: Wild Force - Review - GameFAQs,https://gamefaqs.gamespot.com/gba/582262-power-rangers-wild-force/reviews/108867,,,,,,,-,-,-,-,,,1,1,1,1,0
Professor Layton,Professor Layton and the Azran Legacy,8.5,Professor Layton and the Azran Legacy Review - IGN,https://www.ign.com/articles/2013/11/11/professor-layton-and-the-azran-legacy-review,7.0,Professor Layton and the Azran Legacy Review - GameSpot,https://www.gamespot.com/reviews/professor-layton-and-the-azran-legacy-review/1900-6415515/,8.0,'Professor Layton and the Azran Legacy' Review - Game Rant,https://gamerant.com/professor-layton-azran-legacy-review/,,,,"Professor Layton and the Azran Legacy brings a great series to a close in fine style. It doesn't take many risks with the established formula, but its story is engaging, intelligently written and compelling to the end.",Stunning visual effects make the beautifully detailed environments a joy to explore. Diversionary minigames extend the experience. A staggering amount of depth and content outside of the main adventure. Main breadth of the game let down by drawn-out narrative. Puzzles are too derivative of previous games in the series. ,-,-,7.83,Stunning visual effects make the beautifully detailed environments a joy to explore. Diversionary minigames extend the experience. Main breadth of the game let down by drawn-out narrative. Puzzles are too derivative of previous games.,1,1,1,1,3
Professor Layton,Professor Layton and the Curious Village,8.0,Professor Layton and the Curious Village Review - IGN,https://www.ign.com/articles/2008/02/13/professor-layton-and-the-curious-village-review,9.0,Professor Layton and the Curious Village Review - GameSpot,https://www.gamespot.com/reviews/professor-layton-and-the-curious-village-review/1900-6186070/,,,,,,,"Professor Layton and the Curious Village is just one of at least three adventures for the top-hatted puzzle solving aristocrat. The Japanese love the guy, and after playing his premiere Nintendo DS game it’s easy to see why those gamers are nuts for Professor Layton. It’s not quite as powerful a game as some diehards might lead you to believe it is, and the cheating exploits are a little to obvious to ignore. But even so, Professor Layton is undeniably fun with a great style, and if the next game in the series is as challenging and addictive as his debut, bring it on.","Well over 120 puzzles, with more available weekly via a free download. Seamlessly blends puzzle-solving, adventuring, and an entertaining story. Attractive visuals with impressive-looking FMV sequences. Puzzles are challenging but fair. No time limits and a generous hint system keep the game from being frustrating. Music is repetitive and annoying. ",-,-,8.5,"Well over 120 puzzles, with more available weekly via a free download. Attractive visuals with impressive-looking FMV sequences. No time limits and a generous hint system keep the game from being frustrating. Music is repetitive and annoying.",1,1,1,1,2
Professor Layton,Professor Layton and the Diabolical Box,8.5,Professor Layton and the Diabolical Box Review - IGN,https://www.ign.com/articles/2009/08/24/professor-layton-and-the-diabolical-box-review,8.5,Professor Layton and the Diabolical Box Review - GameSpot,https://www.gamespot.com/reviews/professor-layton-and-the-diabolical-box-review/1900-6216111/,,,,,,,"Even though I say in my review that this game is essentially more of the same stuff that’s in Curious Village, I will freely admit that I had a better time playing this sequel than the original game. Professor Layton and the Diabolical Box is an extremely enjoyable, laid back DS experience with some pretty challenging and clever puzzles to experience. The professor is a cool cat, and his popularity needs to grow in this country. Let’s keep it going, Nintendo!","More than 150 puzzles to solve. Delightfully blends story, adventure, and brainteasers. Fantastic visuals and animated cutscenes. Puzzle interface enhanced with memo ability. Finding the distressed townsfolk is a pain. Hints aren't always helpful. ",-,-,8.5,"More than 150 puzzles to solve. Fantastic visuals and animated cutscenes. Finding the distressed townsfolk is a pain. Hints aren't always helpful. Let’s keep it going, Nintendo!",1,1,1,1,2
Professor Layton,Professor Layton and the Last Specter,9.0,Professor Layton and the Last Specter Review - IGN,https://www.ign.com/articles/2011/10/18/professor-layton-and-the-last-specter-review,8.0,Professor Layton and the Last Specter Review - GameSpot,https://www.gamespot.com/reviews/professor-layton-and-the-last-specter-review/1900-6342186/,,,,,,,"From top to bottom, this is the most expertly put-together Layton game in the series. From the gripping, touching story to the challenging puzzles to the insane amount of extras - this is inarguably the definitive Layton experience. Even if you missed the Layton boat the first three times, as a prequel Last Specter marks an ideal place for newcomers to jump in. All DS and 3DS owners should take it upon themselves to play this game.

After all, as Layton himself says… every puzzle has an answer.",Includes over 150 smart and satisfying brainteasers. Tells a touching story. Lovely visuals. Generous hint system keeps you from getting stuck. London Life is a charming bonus. Very similar to earlier games in the series. ,-,-,8.5,Includes over 150 smart and satisfying brainteasers. Tells a touching story. Generous hint system keeps you from getting stuck. London Life is a charming bonus.,1,1,1,1,2
Professor Layton,Professor Layton and the Mask of Miracle,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Professor Layton,Professor Layton and the Unwound Future,8.5,Professor Layton and the Unwound Future Review - IGN,https://www.ign.com/articles/2010/09/10/professor-layton-and-the-unwound-future-review,8.5,Professor Layton and the Unwound Future Review - GameSpot,https://www.gamespot.com/reviews/professor-layton-and-the-unwound-future-review/1900-6275590/,,,,,,,"It seems that Professor Layton has done it again. Mixing a charming, beautiful art style with engaging puzzle types and an engrossing story that ties it all together, Professor Layton and the Unwound Future makes a fine addition to the series. If you love the gentlemanly professor, or haven’t tried one of the games yet but love solving puzzles, you’ll want to pick up the Unwound Future.","Lots of inventive and challenging puzzles. Time-travel mystery provides a great hook. Lots of hint coins if you want to give your noggin a rest. Lovely, whimsical design. Some puzzles too convoluted for memo feature. ",-,-,8.5,Lots of inventive and challenging puzzles. Time-travel mystery provides a great hook. Lots of hint coins if you want to give your noggin a rest.,1,1,1,1,2
Sid Meier's,Sid Meier's Ace Patrol Pacific Skies,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Sid Meier's,Sid Meier's Ace Patrol,8.2,Sid Meier's Ace Patrol Review - IGN,https://www.ign.com/articles/2013/05/15/sid-meiers-ace-patrol-review,,,,,,,,,,"Sid Meier’s Ace Patrol combines Firaxis’ storied tactics with fast-paced mission design that thrives on mobile devices. These dogfights never get old, and the risk to your pilots makes them tense and thrilling. When the multiplayer's fixed, that could be fun too.",-,-,-,8.2,"Sid Meier’s Ace Patrol combines Firaxis’ storied tactics with fast-paced mission design that thrives on mobile devices. These dogfights never get old, and the risk to your pilots makes them tense and thrilling.",1,1,1,1,1
Sid Meier's,Sid Meier's Civilization Beyond Earth - Rising Tide,,Sid Meier's Civilization: Beyond Earth - Rising Tide - Review,https://za.ign.com/civilization-beyond-earth-rising-tide/94836/review/civilization-beyond-earth-rising-tide-review,9.0,Sid Meier's Civilization: Beyond Earth - Rising Tide Review,https://www.gamespot.com/reviews/sid-meiers-civilization-beyond-earth-rising-tide-r/1900-6416266/,,,,,,,-,"Dynamic Leaders lend characterization to the events at hand. Sea colonization creates a great juxtaposition between naval cities and continental settlements. Diplomacy System makes mid-game turns much more compelling. International relations have added weight. Leaders' reactions sometimes seem arbitrary, with no indication of why they've made certain decisions. Leader dialogue becomes irritating when all of them speak at once. ",-,-,9.0,Dynamic Leaders lend characterization to the events at hand. Sea colonization creates a great juxtaposition between naval cities and continental settlements. Diplomacy System makes mid-game turns much more compelling.,1,1,1,1,1
Sid Meier's,Sid Meier's Civilization Beyond Earth,,Sid Meier's Civilization: Beyond Earth - Review - IGN,https://me.ign.com/en/civilization-beyond-earth/95415/review/civilization-beyond-earth-review,,Sid Meier's Civilization: Beyond Earth - Review - GameFAQs,https://gamefaqs.gamespot.com/pc/784672-sid-meiers-civilization-beyond-earth/reviews/159334,,,,,,,-,-,-,-,,,1,1,1,1,0
Sid Meier's,Sid Meier's Civilization III Complete,,,,,Sid Meier's Civilization III: Complete - Review - GameFAQs,https://gamefaqs.gamespot.com/pc/922165-sid-meiers-civilization-iii-complete/reviews/28370,,,,,,,-,-,-,-,,,1,1,1,1,0
Sid Meier's,Sid Meier's Civilization IV Beyond the Sword,,,,,Sid Meier's Civilization IV: Beyond the Sword - Review - GameFAQs,https://gamefaqs.gamespot.com/pc/938800-sid-meiers-civilization-iv-beyond-the-sword/reviews/116602,,,,,,,-,-,-,-,,,1,1,1,1,0
Sid Meier's,Sid Meier's Civilization IV Colonization,8.7,Sid Meier's Civilization IV: Colonization Review - IGN,https://www.ign.com/articles/2008/09/26/sid-meiers-civilization-iv-colonization-review,8.0,Sid Meier's Civilization IV: Colonization Review - GameSpot,https://www.gamespot.com/reviews/sid-meiers-civilization-iv-colonization-review/1900-6198565/,,,,,,,"Like Pirates! before it, Colonization is brilliant, not just for the way that it successfully captures the fun and feel of one of a classic PC game, but also for the way that it brings that design into a new era. The presentation here is very polished and the design is deeply captivating. To be sure, the sophisticated economic aspects of the game only appeals to a very specific type of gamer so, while it's an amazing game, it's definitely not for everyone. But any gamer who wasn't scared off by the complications and challenges of Civilization will feel right at home here.","Makes producing and trading commodities fun. You'll plumb new strategic depths on each playthrough. Sweeps you up in revolutionary spirit. Stirring musical score. Narrow focus makes each playthrough feel familiar. Diverging from standard course is possible, not practical. Trade route interface is not user-friendly. ",-,-,8.35,"Makes producing and trading commodities fun. Sweeps you up in revolutionary spirit. Narrow focus makes each playthrough feel familiar. Diverging from standard course is possible, not practical.",1,1,1,1,2
Sid Meier's,Sid Meier's Civilization IV Warlords,,,,,Sid Meier's Civilization IV: Warlords - Review - GameFAQs,https://gamefaqs.gamespot.com/pc/932340-sid-meiers-civilization-iv-warlords/reviews/156554,,,,,,,-,-,-,-,,,1,1,1,1,0
Sid Meier's,Sid Meier's Civilization IV,,Sid Meier's Civilization IV Review - IGN,https://www.ign.com/articles/2005/12/04/sid-meiers-civilization-iv-review,,Sid Meier's Civilization IV - Review - GameFAQs,https://gamefaqs.gamespot.com/pc/919352-sid-meiers-civilization-iv/reviews/93801,,,,,,,-,-,-,-,,,1,1,1,1,0
Sid Meier's,Sid Meier's Civilization V Brave New World,,,,,Sid Meier's Civilization V: Brave New World - Review - GameFAQs,https://gamefaqs.gamespot.com/pc/707664-sid-meiers-civilization-v-brave-new-world/reviews/145317,,,,,,,-,-,-,-,,,1,1,1,1,0
Sid Meier's,Sid Meier's Civilization V Scrambled Continents Map Pack,,,,,Sid Meier's Civilization V: Scrambled Continents Map Pack - Review,https://gamefaqs.gamespot.com/pc/186632-sid-meiers-civilization-v-scrambled-continents-map-pack/reviews/143423,,,,,,,-,-,-,-,,,1,1,1,1,0
Sid Meier's,Sid Meier's Civilization V,,,,9.0,Sid Meier's Civilization V Review - GameSpot,https://www.gamespot.com/reviews/sid-meiers-civilization-v-review/1900-6276683/,,,,9.3,Sid Meier's Civilization V review - PC Gamer,https://www.pcgamer.com/civilisation-v-review/,-,"Hours of addictive turn-based glee. Fantastic new tactical combat system. Excellent interface makes it easy to keep track of every aspect of the game. Great automation features allow you to focus on the big picture. Lovely visuals and classical soundtrack. Inconsistent, overly aggressive AI. Scattered annoyances, particularly in multiplayer. ",-,Gorgeous graphics and deep combat make this a great place to start or renew your interest in global domination.,9.15,"Fantastic new tactical combat system. Great automation features allow you to focus on the big picture. Lovely visuals and classical soundtrack. Inconsistent, overly aggressive AI. Scattered annoyances, particularly in multiplayer.",1,1,1,1,2
Sid Meier's,Sid Meier's Covert Action (Classic),,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Sid Meier's,Sid Meier's Pirates!,,,,9.2,Sid Meier's Pirates! Review - GameSpot,https://www.gamespot.com/reviews/sid-meiers-pirates-review/1900-6114066/,,,,,,,-,"Engrossing, addictive, and fun blend of action and strategy.. Open-ended gameplay.. Fast, exciting pace.. Colorful, beautiful graphics.. Charming sound and music.. Minor stability issues.. No multiplayer.. Will cause you to lose sleep.. ",-,-,9.2,"Engrossing, addictive, and fun blend of action and strategy. Open-ended gameplay. Fast, exciting pace. Colorful, beautiful graphics. Charming sound and music. Minor stability issues. No multiplayer. Will cause you to lose sleep.",1,1,1,1,1
